custom_id,task_name,how,slug,category_name,named_source,source_real,votes,confidence
cn-all-remaining-0543-32a6e969,非均匀坐标局部 tau-p 正演/伴随的内存安全迁移,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.55
cn-all-remaining-0544-5552abfc,Kirchhoff 与相移偏移的统一 Python API 迁移,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.55
cn-all-remaining-0545-a5793990,SEG-Y Rev0/Rev1 流式 CLI 重写与字节白名单审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.63
cn-all-remaining-0546-f56c3e5b,三维稀疏体迭代插值的无缝块并行迁移,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.52
cn-all-remaining-0547-16404817,CMP多视图NMO、semblance与选区质量控制工作台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.65
cn-all-remaining-0548-d86866df,原始CMP速度谱计算、多拾取与NMO预览实验台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.65
cn-all-remaining-0549-710f8d1a,多道拖缆深度去鬼波频谱诊断与稳定逆滤波工作台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.65
cn-all-remaining-0550-b00a2d84,偏移速度—孔径聚焦参数沙盒与多指标选择工作台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.6
cn-all-remaining-0551-757676d5,多分量偏振旋转、极性与PP/PS非线性配准检查器,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.62
cn-all-remaining-0552-9ca580f7,地震处理DAG溯源、参数差异与质量风险传播工作台,分类,x-hpc-job-scheduler,HPC Cluster / Job Scheduler Portal — 作业提交队列与算例日志,,unsure,1/3,0.43
cn-all-remaining-0553-14dfdc04,AVO截距—梯度WLS、Bootstrap区间与情景不确定性交互分析器,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.55
cn-all-remaining-0554-5033ba94,真实三维地震体结构属性与尺度稳定性审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,3/3,0.8
cn-all-remaining-0555-369c78bc,井震时深PCHIP、子波相位与残差闭合交互工作台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,3/3,0.65
cn-all-remaining-0556-376c3f15,地震 Q 衰减趋势反演、因果相位闭合与稳定逆 Q 补偿,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.53
cn-all-remaining-0557-1a82cfc1,地表相关多次波预测的时变匹配、保护相减与闭合审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.6
cn-all-remaining-0558-8ef62de9,VTI 弹性波场 qP/qSV 模态分离、极化协变与边界伪影审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.52
cn-all-remaining-0559-a1c8015d,稀疏首波走时层析、固定留出验证与分辨率后验分析,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.53
cn-all-remaining-0560-00181d52,低秩、稀疏、传播相干与随机残差四分量联合分解,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.48
cn-all-remaining-0561-45e9cbd1,速度模型推理的独立不确定性校准、OOD风险排序与无缝分块审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,2/3,0.45
cn-all-remaining-0562-ed5ba58d,多测区地震全局极性、分数时移统一与真实差异保护,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.55
cn-all-remaining-0563-ec4167d9,三维地震体正交切片、稳定拾取与解释状态恢复工作台,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,3/3,0.72
cn-all-remaining-0564-0ebc10e7,C遗留二维声波有限差分核的边界安全迁移、checkpoint与色散审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,unsure,2/3,0.4
cn-all-remaining-0565-02890366,压力相关裂缝介质双模型贝叶斯联合反演与可辨识性审计,分类,x-test-bench-daq,Test Bench / Data Acquisition Software — 台架试验的多通道采集与回放,,yes,3/3,0.55
cn-all-remaining-0566-a2d8c1d9,非规则阵列CLEAN面波抑制、留出验证与联合停止审计,分类,x-seismic-processing-workstation,Seismic Interpretation / Processing Workstation — 道集处理与解释,,yes,2/3,0.48
cn-all-remaining-0567-73a84050,会议房间共享面板交互补全,分类,video-conferencing,Video Conferencing Software,,no,2/3,0.38
cn-all-remaining-0568-b3b26f42,单页面分屏容器与本地主机路由,分类,mobile-development,Mobile Development Software,,no,2/3,0.3
cn-all-remaining-0569-c3506d3d,移动端飞行输入与摇杆冲突修复,分类,game-development,Game Development Software,,no,3/3,0.4
cn-all-remaining-0570-aca01108,画中画视频服务配置收敛,分类,ai-video-generators,AI Video Generators,,no,3/3,0.42
cn-all-remaining-0571-fb7a5b3f,首页模板移动端头部一致性,分类,website-builder,Website Builder Software,,no,3/3,0.33
cn-all-remaining-0572-5e9cacdd,工单分析表结构与查询索引落地,分类,help-desk,Help Desk Software,,no,2/3,0.32
cn-all-remaining-0573-4839dd74,图像素材批量低损导出,分类,image-optimization,Image Optimization Software,,no,3/3,0.43
cn-all-remaining-0574-b060150c,KV 剪枝融合的性能与精度回归,分类,x-ml-experiment-tracking,ML Experiment Tracking / Model Registry — 逐 run 指标对比与模型版本,,no,2/3,0.38
cn-all-remaining-0575-7854ceff,MassBattleKit 一万人规模能力收口,分类,game-engine,Game Engine Software,,no,2/3,0.38
cn-all-remaining-0576-f1a9f22f,文档库列表补充文件大小与上传提示,分类,document-management,Document Management Software,,no,3/3,0.4
cn-all-remaining-0577-09649bc4,账户状态枚举与接口契约统一,分类,identity-and-access-management-iam,Identity and Access Management (IAM) Software,,no,2/3,0.37
cn-all-remaining-0578-e86fdf1b,工单投影查询语义与索引清理,分类,help-desk,Help Desk Software,,no,3/3,0.35
cn-all-remaining-0579-dc07c355,RTL 仿真回归失败收敛：状态迁移与终态校验,分类,software-testing,Software Testing Tools,,no,1/3,0.3
cn-all-remaining-0580-76602658,折扣页面可编辑模式识别与分流：路由与权限接通核验,分类,e-commerce-tools,E-Commerce Tools,,no,2/3,0.38
cn-all-remaining-0581-e08e758f,客户申请地区字段同步：画布边界与矩形校验,分类,erp-systems,ERP Systems,,no,3/3,0.47
cn-all-remaining-0582-4188ca1d,战斗伤害零值回归修复：字段投影与精确拒绝,分类,game-development,Game Development Software,,no,2/3,0.42
cn-all-remaining-0583-17788e34,静态路由确保与清理接口：事件生命周期一致性,分类,network-automation-tools,Network Automation Tools,,no,3/3,0.42
cn-all-remaining-0584-e9203330,统一共享布局格与读写投影重构：路由与权限接通核验,分类,data-modeling,Data Modeling,,no,3/3,0.25
cn-all-remaining-0585-7aeec106,评测数据清单生成脚本：清单摘要与字节统计,分类,machine-learning-data-catalog,Machine Learning Data Catalog Software,,no,3/3,0.4
cn-all-remaining-0586-a05e26cb,发布包来源门禁扩展与摘录验证：依赖计划与阻断诊断,分类,software-supply-chain-security-tools,Software Supply Chain Security Solutions,,no,3/3,0.48
cn-all-remaining-0587-8e9e5ec2,递归见证生产者消费者边契约：字段投影与精确拒绝,分类,static-code-analysis,Static Code Analysis Tools,,no,3/3,0.43
cn-all-remaining-0588-2b3a5bb1,质量问题类型归纳与避免措施表：文档证据排序与截取,分类,quality-management-qms,Quality Management Systems (QMS),,no,3/3,0.42
cn-all-remaining-0589-34113feb,Agent 工作台能力矩阵：字段投影与精确拒绝,分类,ai-agent-builders,AI Agent Builders Software,,no,3/3,0.48
cn-all-remaining-0590-9647ec18,受控提交路径与别名隔离规则完善：字段投影与精确拒绝,分类,version-control-software,Version Control Software,,no,2/3,0.52
cn-all-remaining-0591-34a6f98a,文档库上传弹窗重构：路由与权限接通核验,分类,document-management,Document Management Software,,no,3/3,0.47
cn-all-remaining-0592-858b62fe,章节预览 Markdown 格式保真修复：路由与权限接通核验,分类,document-management,Document Management Software,,no,2/3,0.4
cn-all-remaining-0593-f9a3598c,因子数据集生成链路梳理：字段投影与精确拒绝,分类,financial-data-apis,Financial Data APIs,,no,2/3,0.38
cn-all-remaining-0594-0e93fd4c,Word考核表原生与HTML渲染模式整合：字段投影与精确拒绝,分类,document-generation,Document Generation Software,,no,3/3,0.5
cn-all-remaining-0595-3da51d53,绳体与绳头配色美术验收应用：路由与权限接通核验,分类,game-development,Game Development Software,,no,3/3,0.48
cn-all-remaining-0596-3cbe5e02,桌面编辑器流式代理会话与工具进度：路由与权限接通核验,分类,ai-coding-assistants,AI Coding Assistants Software,,no,3/3,0.47
cn-all-remaining-0597-a89824be,浮空岛地块加成与击退战斗系统：字段投影与精确拒绝,分类,game-development,Game Development Software,,no,3/3,0.58
cn-all-remaining-0598-655c2894,文稿侧栏工具暴露与内容类型门禁：字段投影与精确拒绝,分类,ai-writing-assistant,AI Writing Assistants,,no,3/3,0.4
cn-all-remaining-0599-83c0cf1e,自定义侧栏切换菜单与响应式显示：路由与权限接通核验,分类,mobile-development,Mobile Development Software,,no,2/3,0.42
cn-all-remaining-0600-e18062ab,员工详情标签选择弹层：字段投影与精确拒绝,分类,core-hr,Core HR Software,,no,3/3,0.43
cn-all-remaining-0601-a91506be,运行宿主组件落地：字段投影与精确拒绝,分类,data-mapping,Data Mapping Software,,no,2/3,0.4
cn-all-remaining-0602-6ec5492d,表单资源解密与SQL宏缓存隔离：缓存与源值一致性核验,分类,online-form-builder,Online Form Builder Software,,no,2/3,0.38
cn-all-remaining-0603-966a0fae,SIO 线程卡死修复：风险边界与处置分级,分类,bug-tracking,Bug Tracking Software,,no,3/3,0.38
cn-all-remaining-0604-15615a60,数据表到Unity脚本的独立导出工具：字段投影与精确拒绝,分类,game-development,Game Development Software,,no,3/3,0.35
cn-all-remaining-0605-8adc3d8f,服务组件构造异常定位：时间窗口边界分类,分类,log-analysis,Log Analysis Software,,no,2/3,0.37
cn-all-remaining-0606-2a5f0d02,维修工单人员名称补全：状态迁移合同核验,分类,field-service-management,Field Service Management Software,,no,3/3,0.47
cn-all-remaining-0607-f9396fd1,本地视频目标检测工具升级：采样窗口与阈值判定,分类,image-recognition,Image Recognition Software,,no,3/3,0.37
cn-all-remaining-0608-a7575ce7,知识检索结果下钻与回答证据联动：文档证据排序与截取,分类,ai-search-and-discovery-platforms,AI Search  and Discovery Platforms Software,,no,2/3,0.38
cn-all-remaining-0609-f7beb4d8,多供应商摄像头同步分层设计：采样窗口与阈值判定,分类,video-surveillance,Video Surveillance Software,,no,2/3,0.35
cn-all-remaining-0610-e98822a0,结构化交接显式标记与审计链：风险边界与处置分级,分类,ai-agent-observability,AI Agent Observability Software,,no,2/3,0.35
cn-all-remaining-0611-859ee5f2,组件样式管理回归修复：字段投影与精确拒绝,分类,design-systems,Design Systems Software,,no,3/3,0.43
cn-all-remaining-0612-989169dd,多对手智能体联赛评测脚本：加权评分与缺项拒绝,分类,ai-software-testing-tools,AI Software Testing Tools,,no,1/3,0.37
cn-all-remaining-0613-5494b016,视频水印自适应缩放与横向摆动：采样窗口与阈值判定,分类,video-effects,Video Effects Software,,no,2/3,0.47
cn-all-remaining-0614-72046a0a,寄存器工作台架构审计与最小修复：路由与权限接通核验,分类,enterprise-architecture-tools,Enterprise Architecture Tools,,no,2/3,0.37
cn-all-remaining-0615-3b85ed21,低延迟视频播放器生命周期与缓冲治理：字段投影与精确拒绝,分类,video-platform-as-a-service-vpaas,Video Platform as a Service (VPaaS) Software,,no,2/3,0.43
cn-all-remaining-0616-04e64d59,服务器列表起始端口异步展示：缓存与源值一致性核验,分类,server-monitoring,Server Monitoring Software,,no,2/3,0.4
cn-all-remaining-0617-b2d4b673,推理剪枝性能优化验证：字段投影与精确拒绝,分类,x-ml-experiment-tracking,ML Experiment Tracking / Model Registry — 逐 run 指标对比与模型版本,,no,2/3,0.48
cn-all-remaining-0618-a217bf7e,工单查询语句与索引收紧：检索分页与越界诊断,分类,relational-databases,Relational Databases,,no,3/3,0.4
cn-all-remaining-0619-2928718d,第三章剧情梗概与人物线修订：采样窗口与阈值判定,分类,screenwriting,Screenwriting Software,,no,3/3,0.55
cn-all-remaining-0620-e58676dc,CrazyGames 云存档接入与发布门禁：版本字段差异与约束,分类,x-game-liveops-console,Game Engine Editor / LiveOps Admin Console — 游戏内容编辑器或运营后台,,no,2/3,0.48
cn-all-remaining-0621-c04fc018,设备与芯片映射增删改校验,分类,iot-device-management-platforms,IoT Device Management Platforms,,no,2/3,0.38
cn-all-remaining-0622-f1aaea49,采购辅助评审触发与评分契约,分类,procurement,Procurement Software,,no,3/3,0.52
cn-all-remaining-0623-d2bfa16f,会话分享与消息反馈：接口载荷适配验证,分类,ai-chatbots,AI Chatbots Software,,no,3/3,0.43
cn-all-remaining-0624-0d5850a4,Markdown 正文异常断行审计,分类,static-code-analysis,Static Code Analysis Tools,,no,3/3,0.38
cn-all-remaining-0625-c4a941f4,设备通信架构文档裁剪与一致性审计,分类,enterprise-architecture-tools,Enterprise Architecture Tools,,no,3/3,0.55
